price,sqft_above,sqft_basement,view,yr_renovated,sqft_lot,waterfront
403950.0,710,0,0,0,1136,0
980000.0,2230,500,0,1988,4800,0
585000.0,2470,0,2,1999,131790,0
554000.0,1760,0,0,2004,10780,0
546000.0,1530,0,0,2006,3464,0
280000.0,1610,0,0,0,158558,0
212500.0,1030,0,0,0,21712,0
739000.0,2800,0,0,0,246114,0
428000.0,780,530,0,0,2550,0
965000.0,3160,0,0,0,34560,0
364900.0,2500,0,0,0,8304,0
559000.0,1140,930,0,0,5386,0
213000.0,1480,500,0,0,9000,0
620000.0,2590,0,0,2003,7237,0
240000.0,1910,0,0,1978,16320,0
852500.0,1580,1050,0,0,10100,0
600000.0,2630,0,0,2003,77972,0
410000.0,1960,0,0,0,4400,0
328000.0,1440,0,0,2004,45302,0
625000.0,1390,820,0,2004,16200,0
649950.0,2350,0,0,0,63162,0
235000.0,1590,0,0,0,13000,0
489000.0,1240,260,0,2003,1249,0
536000.0,1900,0,0,0,6224,0
400000.0,2370,0,0,1923,3692,0
398000.0,1240,480,0,2003,1715,0
379000.0,2020,0,0,2001,7560,0
345000.0,1120,220,0,0,1210,0
365000.0,1800,0,0,0,2700,0
315000.0,1150,330,0,0,1590,0
571000.0,2250,500,0,0,7807,0
1025000.0,3760,0,0,2009,28040,0
695000.0,2540,0,0,0,4694,0
225000.0,920,840,0,2014,26055,0
740000.0,3000,0,0,0,25341,0
315000.0,1930,0,0,0,9643,0
1230000.0,3040,0,0,0,7000,0
420000.0,860,0,0,0,3880,0
310000.0,1100,320,0,0,7650,0
700000.0,1160,920,0,0,3880,0
269000.0,1560,0,0,0,4200,0
369990.0,1960,0,0,0,7133,0
800000.0,1620,0,0,1993,4500,0
569000.0,2060,1610,0,1998,10583,0
175000.0,1030,900,0,0,8400,0
440000.0,1290,0,0,0,1286,0
435000.0,1450,520,0,0,15247,0
345000.0,920,620,0,2009,6909,0
558000.0,1020,1160,0,2005,3870,0
475000.0,1490,0,2,2009,224334,0
490000.0,1640,580,0,0,10275,0
335000.0,1410,1020,0,2000,9133,0
350000.0,1392,0,0,2000,43710,0
100000.0,860,260,0,1969,2685,0
417500.0,1390,0,0,1998,10800,0
253000.0,1020,1020,0,2003,7281,0
1240000.0,2460,370,0,1998,7500,0
490000.0,3020,0,0,0,8302,0
470000.0,1620,670,0,1993,14800,0
483300.0,1210,0,0,2009,11100,0
659000.0,2510,0,0,0,6320,0
480000.0,1140,1180,0,2006,4322,0
165000.0,970,0,0,1993,6600,0
659500.0,1620,200,0,2001,5500,0
219900.0,970,0,0,0,7742,0
315000.0,950,790,0,0,3622,0
250000.0,1130,460,0,0,7560,0
268000.0,870,510,0,2002,5000,0
380000.0,1130,550,0,1989,11123,0
499000.0,920,300,0,2003,3000,0
285000.0,1651,0,0,0,18200,0
183000.0,1330,0,0,0,9200,0
1070000.0,2230,710,0,0,4622,0
429000.0,1410,0,0,0,1246,0
403000.0,1100,0,0,1993,3598,0
375500.0,1530,0,0,0,7200,0
1795000.0,4010,1260,1,2003,17232,0
516200.0,1080,1030,0,1934,5150,0
385000.0,860,860,0,0,8750,0
515000.0,1800,0,0,0,5001,0
375000.0,2210,0,0,0,9427,0
650000.0,2560,0,0,0,9731,0
306888.0,1010,0,0,2013,7719,0
870000.0,2470,870,1,2006,12248,0
310000.0,1740,0,0,1993,11075,0
251750.0,1320,0,0,0,7200,0
366000.0,1520,0,0,0,8625,0
429950.0,1570,440,0,1994,9480,0
710000.0,1990,450,0,0,3427,0
895000.0,1610,940,0,1983,20875,0
149500.0,1010,0,0,0,9450,0
310000.0,1230,550,0,2009,6771,0
555000.0,1680,500,2,0,4976,0
750000.0,2150,600,1,1997,7500,0
745000.0,3490,0,0,0,7024,0
695000.0,2550,0,0,0,45254,0
433000.0,1270,600,0,1989,7189,0
307000.0,1150,0,0,2012,8184,0
655275.0,1460,590,0,2003,11856,0
392000.0,1940,0,0,2009,6555,0
1180000.0,2470,1160,0,2003,6000,0
359950.0,1890,0,0,0,9100,0
360000.0,1630,0,0,0,10375,0
566000.0,1340,1100,0,2005,5000,0
700000.0,3100,0,2,1982,9825,0
415000.0,2090,0,0,0,6045,0
199500.0,920,0,0,0,9812,0
749000.0,1580,0,0,2003,5000,0
680000.0,1460,300,0,2001,8400,0
400000.0,1440,1090,0,0,7563,0
608000.0,1400,1090,0,0,9714,0
589900.0,2530,1340,0,0,35889,0
480000.0,1870,862,2,0,9500,0
1059500.0,2480,750,0,0,3825,0
915000.0,2930,0,3,1923,14980,0
695000.0,3510,0,0,0,9364,0
899900.0,2580,0,0,1923,3909,0
499950.0,940,120,0,0,1208,0
533112.0,2790,0,0,1923,8853,0
303210.0,2009,0,0,0,5000,0
525000.0,2880,0,0,0,8364,0
399950.0,710,0,0,0,1157,0
850830.0,1270,800,0,0,13241,0
371500.0,1370,0,0,0,8336,0
522000.0,1400,330,0,0,8400,0
588000.0,980,700,0,2005,5000,0
276900.0,1350,0,2,0,10096,0
248000.0,1510,0,0,0,9078,0
280000.0,1860,0,0,0,6607,0
495000.0,3280,160,0,0,4500,0
665000.0,3020,1230,0,0,4400,0
290300.0,860,0,0,0,3874,0
527000.0,840,800,0,2000,4080,0
487028.0,1105,190,0,0,1093,0
325000.0,1130,660,0,0,27427,0
799000.0,2210,0,0,0,6300,0
7062500.0,7680,2360,2,2001,37325,1
354000.0,940,0,0,1993,10368,0
262500.0,1160,0,0,2003,8906,0
560200.0,1990,0,0,2003,3984,0
220000.0,1050,0,0,1999,6300,0
650000.0,1030,0,0,1970,5750,0
435000.0,1420,0,0,2003,2581,0
800000.0,2120,570,3,1989,4000,0
1010000.0,3760,0,0,2000,29224,0
200000.0,700,0,0,0,4700,0
295000.0,1410,690,0,0,5107,0
580379.0,2240,0,0,1992,27820,0
875000.0,3470,0,0,0,32109,0
515000.0,3200,170,0,1994,19585,0
599000.0,2790,0,0,0,230868,0
285000.0,1870,0,0,0,4060,0
290000.0,1520,0,0,0,15090,0
355000.0,550,200,0,1989,20339,0
381000.0,1460,0,0,2005,11407,0
571000.0,2600,0,0,2000,7465,0
852600.0,2650,670,0,0,11901,0
1085000.0,2340,0,0,0,6000,0
371000.0,890,0,0,1994,7200,0
514000.0,1220,500,1,0,5899,0
386000.0,1080,190,0,2003,1318,0
464000.0,2180,0,0,0,7203,0
335000.0,1230,800,0,2008,13500,0
740000.0,1490,1000,2,2014,17833,0
465000.0,980,490,0,2005,5350,0
700000.0,1390,1110,0,1985,7378,0
785000.0,4500,0,0,2003,21870,0
350000.0,1130,330,0,0,1592,0
148000.0,620,0,0,1969,8261,0
530000.0,1050,500,0,2011,3680,0
349000.0,1430,0,0,0,1002,0
240000.0,1360,0,0,0,9760,0
330000.0,2210,0,0,0,7557,0
735000.0,1450,1010,0,1988,5100,0
545000.0,1850,330,0,0,15693,0
214950.0,1310,260,0,0,4875,0
657500.0,4140,0,0,0,24190,0
476000.0,1140,0,0,0,5500,0
2888000.0,6120,2550,4,2003,64033,0
110000.0,800,0,0,2011,15000,0
292000.0,2414,0,0,0,7693,0
317000.0,1160,0,0,2008,8813,0
455000.0,3170,0,2,0,10688,0
1365000.0,4210,0,3,0,17258,0
460000.0,1030,1030,0,0,4437,0
405000.0,1640,0,0,1994,7201,0
333000.0,720,0,0,1999,6686,0
427000.0,1860,0,0,0,4736,0
742000.0,2810,0,0,0,10986,0
465000.0,1320,770,0,0,9702,0
809950.0,3280,0,0,0,6181,0
619400.0,1790,300,0,0,3610,0
762400.0,1230,1200,1,1970,14607,0
535000.0,2520,0,0,2000,49222,0
881000.0,1590,920,3,0,4125,0
813000.0,1920,1450,3,0,6675,0
234000.0,1640,0,0,0,5280,0
308900.0,2250,0,0,0,7294,0
450000.0,2300,0,0,2009,19250,0
547500.0,1650,0,0,0,2262,0
399950.0,710,0,0,0,1131,0
516000.0,2550,0,0,0,8698,0
250000.0,806,176,0,0,846,0
475000.0,1630,0,0,0,2520,0
415000.0,2550,0,0,0,4500,0
545000.0,1240,0,0,0,2150,0
329950.0,2456,0,0,1912,7566,0
1325000.0,1600,1600,0,1993,20158,0
784000.0,2460,1490,0,0,111078,0
610750.0,2180,0,0,0,7297,0
578000.0,1770,1370,2,0,9225,0
1485000.0,4030,0,0,0,10800,0
501000.0,1370,600,3,0,7972,0
465250.0,1940,0,0,2000,7642,0
2250000.0,3100,1760,1,0,9453,0
1095000.0,3064,0,2,2009,4764,0
315000.0,970,0,0,0,5665,0
900000.0,2460,0,0,2001,44431,0
789500.0,3010,0,0,0,6100,0
678500.0,1370,1090,2,0,6600,0
342500.0,2080,0,0,0,11375,0
860000.0,3960,0,0,0,7012,0
306000.0,2490,0,0,0,8124,0
580000.0,2060,0,0,2005,6000,0
405000.0,900,430,0,0,15678,0
510000.0,1600,0,0,0,19200,0
173000.0,820,0,0,0,10450,0
210000.0,1200,0,0,1997,7680,0
445000.0,910,140,0,1988,5664,0
585000.0,1530,380,0,0,1501,0
381000.0,900,900,0,0,6000,0
890000.0,2060,0,0,0,8640,0
235000.0,1500,340,0,0,9697,0
480000.0,1250,0,2,0,1103,0
575000.0,1310,200,0,1974,4032,0
350000.0,1340,960,0,0,4600,0
259000.0,1490,0,0,1963,7560,0
599000.0,1450,1370,0,2011,4608,0
210000.0,1130,0,0,0,7840,0
1184000.0,1860,1340,1,1985,7500,0
545000.0,1510,0,0,2004,5000,0
299995.0,1970,0,0,2000,7500,0
440000.0,1210,0,0,0,5750,0
699000.0,3280,0,0,0,27441,0
795000.0,1500,920,1,0,17859,0
445000.0,1340,1120,0,1984,6846,0
397990.0,1180,0,0,0,11862,0
706000.0,1410,490,0,0,6400,0
363000.0,1341,310,0,0,1779,0
850000.0,2130,0,0,0,11843,0
620000.0,1300,130,0,0,3000,0
1228000.0,4280,1450,4,0,44947,0
333000.0,1910,0,0,0,9244,0
743000.0,2110,0,0,2001,11250,0
448000.0,890,740,0,2001,3780,0
485000.0,2470,0,0,0,35073,0
489950.0,2640,0,0,0,31941,0
498500.0,2990,0,0,0,7420,0
531000.0,2120,0,0,2000,9736,0
670000.0,1730,320,3,2001,6420,0
310000.0,1100,780,0,0,5000,0
835000.0,1600,1190,4,0,12523,1
1688000.0,3000,0,0,1994,7500,0
495000.0,2140,0,0,0,7245,0
495000.0,1769,0,0,2009,9300,0
440000.0,1200,510,0,1993,6556,0
280000.0,420,0,0,2008,6720,0
1070000.0,3270,0,0,0,35445,0
1034500.0,2370,0,0,0,10858,0
248000.0,1770,0,0,0,5855,0
294000.0,1490,720,0,2009,8465,0
561000.0,1710,0,0,2003,4140,0
656500.0,1460,1250,0,1985,4750,0
660000.0,2160,180,0,0,2970,0
370000.0,1220,0,0,1988,17172,0
349950.0,1060,0,0,1963,9525,0
223000.0,910,0,0,2000,9869,0
560000.0,1090,790,0,0,3880,0
594000.0,1200,670,0,0,5200,0
600000.0,1480,0,0,1945,5400,0
315000.0,1880,0,0,0,7000,0
430000.0,1110,780,0,1988,6000,0
440000.0,1030,530,0,0,7392,0
312500.0,1070,0,0,0,1200,0
1240000.0,4410,0,0,0,14380,0
300000.0,1180,290,0,0,1235,0
680000.0,2570,0,0,0,3600,0
336750.0,1170,0,0,0,1011,0
822500.0,1720,600,0,0,4960,0
589000.0,2440,0,0,0,9600,0
863000.0,4120,0,0,0,22370,0
210000.0,1440,0,0,2000,5680,0
206135.0,1340,0,0,2000,11070,0
1125000.0,2000,1010,0,0,4360,0
285000.0,920,920,0,2014,8601,0
230000.0,930,0,0,0,7550,0
845000.0,4070,0,0,0,115434,0
350000.0,1230,590,0,0,9545,0
304000.0,1280,0,0,1988,8184,0
370000.0,900,0,0,1994,4600,0
810000.0,1320,660,2,0,13503,0
440000.0,1220,790,0,0,7575,0
1030000.0,1960,790,0,2005,4800,0
775000.0,1940,1200,1,1969,10875,0
1335000.0,2910,1290,0,1990,5800,0
235000.0,950,950,0,0,8540,0
499950.0,1430,400,0,2003,3000,0
622500.0,2190,1130,0,0,23760,0
300000.0,1560,1140,0,0,10814,0
205000.0,1290,0,0,0,6566,0
435000.0,1500,0,0,0,8173,0
697000.0,3650,0,0,2000,48351,0
153000.0,1270,0,0,0,6405,0
454000.0,2630,0,0,2014,39000,0
345000.0,1240,560,0,0,26615,0
585000.0,1580,290,0,0,2807,0
380000.0,1870,670,0,0,6365,0
250600.0,1120,810,0,2013,8660,0
890000.0,2770,0,0,0,13500,0
370000.0,2220,0,0,0,5338,0
369500.0,1100,550,0,2001,9957,0
883000.0,3670,0,0,0,54450,0
950000.0,3770,0,0,0,35081,0
615000.0,1800,550,0,2000,20820,0
305000.0,610,600,0,0,5240,0
590000.0,2010,0,0,0,7972,0
485000.0,1580,0,0,0,6065,0
215000.0,710,0,0,2002,7200,0
430000.0,1910,0,0,0,5040,0
324900.0,1880,0,0,0,7965,0
849900.0,2280,0,0,2009,641203,0
975000.0,1660,1440,2,0,10014,0
910000.0,2350,0,0,0,4000,0
459950.0,1100,750,2,1934,6869,0
325000.0,2070,0,0,0,8337,0
513000.0,1010,1010,0,0,7070,0
475000.0,1200,380,0,2013,12177,0
419000.0,2690,0,0,0,7947,0
760000.0,1700,720,4,2004,10285,0
1120000.0,2340,200,3,1979,6660,0
129000.0,1150,0,0,2005,30184,0
725000.0,1830,1380,0,0,12000,0
580000.0,2040,0,0,0,4627,0
385000.0,1060,860,0,0,4833,0
265000.0,1900,0,0,0,10588,0
1735000.0,2510,1800,4,0,32093,0
330000.0,720,350,0,0,1155,0
665000.0,2790,0,0,0,43091,0
799000.0,2860,0,0,0,4442,0
589000.0,1250,1000,0,1968,8800,0
1695000.0,1990,1180,2,0,3000,0
538000.0,1260,200,0,2014,7200,0
530100.0,1200,340,0,2003,3399,0
718500.0,1920,990,0,1988,6600,0
299000.0,1180,0,0,0,13927,0
556000.0,1090,550,0,1994,7437,0
171000.0,1020,500,0,1979,19672,0
540000.0,3610,0,0,0,9775,0
250000.0,1400,0,0,1912,3814,0
795000.0,2670,530,0,0,3250,0
575000.0,1144,240,0,0,1287,0
379500.0,1290,120,0,0,1287,0
385000.0,2050,0,0,0,5276,0
415500.0,1750,0,0,0,4779,0
397500.0,1070,440,0,2002,6710,0
530000.0,1930,0,0,0,7214,0
883000.0,2960,0,0,0,41656,0
850000.0,1660,1260,0,0,11880,0
496752.0,1090,890,0,0,5000,0
330000.0,1430,0,0,2005,8865,0
735000.0,2450,0,2,0,4187,0
525000.0,2360,0,0,0,4924,0
269950.0,1730,160,0,0,4838,0
650000.0,1290,850,0,0,9484,0
520500.0,950,950,0,2001,8100,0
652500.0,2700,0,0,2009,9122,0
506000.0,1370,1060,0,2001,8000,0
416000.0,1110,0,0,2001,12150,0
500000.0,2280,0,0,0,15347,0
460000.0,860,690,0,1985,4708,0
371025.0,1530,0,0,2004,8925,0
576000.0,2440,0,0,0,28405,0
353500.0,1760,0,0,2000,9602,0
1735000.0,2080,960,3,1993,5000,0
183000.0,1070,0,0,2001,8100,0
763101.0,1100,890,0,1989,5560,0
460000.0,970,120,0,1994,4000,0
825000.0,1890,0,0,2001,6938,0
265000.0,1000,0,0,2010,9150,0
295000.0,1030,740,0,2012,8235,0
418000.0,1460,900,2,2012,6250,0
554000.0,2700,680,0,0,108900,0
534500.0,1700,0,0,0,3150,0
690000.0,850,750,0,0,4000,0
530000.0,2050,0,0,2000,6360,0
357186.0,1210,0,0,0,1040,0
300000.0,1200,740,0,0,6355,0
304000.0,1110,700,0,0,8750,0
385000.0,870,820,0,0,4080,0
415000.0,1000,800,0,0,2970,0
963000.0,3280,0,0,0,6603,0
792500.0,4290,0,0,2003,175421,0
309212.0,1150,0,0,2014,9600,0
235000.0,880,0,0,0,1805,0
667000.0,1720,0,0,1983,8100,0
470000.0,1510,0,0,0,8000,0
375000.0,1040,200,0,1988,3000,0
410000.0,1580,0,0,0,9581,0
566000.0,2170,0,0,2000,7737,0
680000.0,2500,0,0,0,4950,0
332000.0,760,200,0,1988,2640,0
902000.0,3030,0,0,0,8507,0
500000.0,770,770,0,0,10800,0
445000.0,1890,0,3,0,32340,0
825000.0,1710,1100,0,0,9800,0
1095000.0,2630,900,0,0,8400,0
277000.0,1100,0,0,2001,8536,0
545000.0,1440,500,2,0,9775,0
435000.0,2300,0,0,0,9521,0
638000.0,2110,0,0,0,3600,0
418000.0,1220,0,0,1993,10580,0
499000.0,1470,280,0,0,12325,0
150000.0,1230,0,0,1985,8056,0
759950.0,3100,0,0,0,23790,0
427000.0,1520,310,0,0,65340,0
632500.0,2640,0,0,0,7096,0
660000.0,1060,780,0,2005,2774,0
862000.0,3190,0,0,2009,14565,0
524000.0,1120,0,0,2006,2000,0
470000.0,1160,600,0,2004,6723,0
385000.0,1590,0,0,0,9912,0
575000.0,2120,0,0,0,9603,0
220000.0,1370,870,0,0,9826,0
460000.0,760,130,0,1985,2100,0
1712500.0,2440,500,3,2000,5432,0
175000.0,1220,0,0,2013,7300,0
465000.0,1640,1030,0,0,7500,0
552000.0,820,300,0,1989,2300,0
565000.0,3130,0,0,0,139392,0
518000.0,1220,520,0,1992,7500,0
899950.0,2360,930,1,0,5414,0
373000.0,1140,630,0,1993,5720,0
385000.0,2960,0,0,0,5054,0
245000.0,980,220,0,2002,4880,0
375000.0,2400,0,0,1945,6000,0
699850.0,2690,0,0,0,6164,0
450000.0,2960,590,0,0,11780,0
455000.0,1310,0,0,2014,12196,0
650000.0,1910,700,0,0,4160,0
378000.0,1600,1160,0,2001,8015,0
220000.0,1410,0,0,2001,7998,0
285500.0,1960,0,0,0,7950,0
340000.0,1212,0,0,2003,1174,0
921000.0,1490,730,0,1979,9496,0
375000.0,2040,0,0,0,109336,0
999000.0,2800,0,0,0,19168,0
335000.0,1340,700,0,2000,6000,0
1920000.0,2070,1000,3,1983,34412,0
385000.0,830,0,3,0,26329,1
850000.0,3160,980,0,0,7089,0
429000.0,2340,0,0,0,4500,0
523950.0,1420,0,0,0,1282,0
798800.0,1720,950,0,1923,3738,0
284000.0,1880,0,0,0,6008,0
852880.0,3450,0,0,0,6184,0
320000.0,1200,0,0,0,1400,0
749995.0,3430,0,0,0,9870,0
468500.0,1120,230,0,0,1186,0
492500.0,2570,0,0,0,9962,0
685000.0,2840,0,0,0,4637,0
542525.0,2650,0,0,0,5600,0
435000.0,1980,0,0,0,2674,0
242000.0,1280,0,0,0,7524,0
325000.0,2610,0,0,2000,7091,0
837700.0,3010,0,0,0,12611,0
210000.0,930,0,0,1994,7129,0
187500.0,1180,0,0,0,7000,0
560000.0,1320,390,0,1993,9100,0
272000.0,1380,0,0,0,7476,0
235000.0,1190,0,0,0,7280,0
259000.0,1270,600,0,0,5909,0
866059.0,2570,560,0,0,4797,0
473000.0,900,0,0,1989,5100,0
405000.0,1480,400,0,1997,7400,0
870000.0,1940,1070,3,1996,4887,0
475000.0,1150,1130,1,0,5750,0
499500.0,2970,0,0,2006,21907,0
386000.0,1620,0,0,0,3196,0
458000.0,1350,200,0,0,3000,0
550000.0,2240,0,0,0,78225,0
605500.0,2830,0,0,0,6536,0
421000.0,2890,0,0,0,21780,0
536000.0,1990,0,0,0,5948,0
247200.0,1370,0,0,0,8719,0
250000.0,1088,0,0,2009,1360,0
204950.0,1180,560,0,0,9344,0
430000.0,1370,360,0,0,9000,0
250000.0,1800,0,0,2006,8100,0
260000.0,1090,350,2,2004,12888,0
547000.0,1200,520,0,1993,2800,0
379900.0,2800,0,0,0,7350,0
738500.0,2300,0,0,0,6009,0
545000.0,1590,440,0,0,11585,0
342000.0,740,0,0,1994,6180,0
4668000.0,4820,4820,4,2009,13068,1
170000.0,1220,700,0,0,13787,0
616000.0,2490,0,0,2009,12929,0
640000.0,1380,0,0,1994,4800,0
332000.0,1270,260,0,0,9406,0
1010000.0,1840,580,2,0,1923,0
380000.0,2150,0,0,0,37647,0
415000.0,1610,0,0,0,9600,0
1008000.0,2060,590,0,0,3060,0
669000.0,2700,0,0,0,35362,0
260000.0,1150,120,0,0,20700,0
854000.0,2480,670,0,0,38865,0
605000.0,2010,0,0,0,10760,0
320000.0,860,0,0,2011,5060,0
229950.0,1410,0,0,2009,7466,0
255000.0,1700,0,0,2000,7532,0
1170000.0,2570,0,0,0,6251,0
479000.0,1020,210,0,2003,932,0
1200000.0,4170,0,0,2003,9748,0
472000.0,1180,0,0,0,1262,0
198000.0,820,610,0,0,7347,0
440000.0,1450,0,0,0,8400,0
506000.0,1480,700,0,2004,7700,0
382500.0,2210,0,0,0,7079,0
269500.0,940,540,0,2000,7276,0
560000.0,1170,1170,1,0,3477,0
840000.0,3120,740,0,0,18334,0
479500.0,2300,0,0,0,4637,0
402000.0,1010,440,0,1997,7375,0
549000.0,1380,0,0,0,953,0
449950.0,2470,0,0,0,3811,0
493000.0,2030,0,0,0,18295,0
142500.0,1440,0,0,1994,13300,0
250000.0,1160,0,0,2006,6134,0
729000.0,1580,0,0,1988,3840,0
465000.0,995,435,0,0,1425,0
465000.0,1494,0,4,1997,19271,1
280000.0,1360,570,0,0,7207,0
675000.0,1370,1370,3,0,6360,0
667500.0,1030,850,0,0,3800,0
809000.0,2590,0,0,2000,7720,0
400000.0,2140,0,0,0,11266,0
310000.0,1870,0,0,2001,6000,0
435000.0,1230,0,0,1954,3800,0
465950.0,2340,0,0,0,6896,0
1538000.0,1710,1170,2,2002,7599,0
253000.0,880,0,0,0,6600,0
330000.0,3040,0,0,0,7232,0
554000.0,1120,0,0,0,7104,0
350000.0,1380,0,0,1923,3600,0
294999.0,1660,0,0,0,9760,0
1185001.0,2500,0,0,0,5568,0
752000.0,2940,0,0,0,10382,0
451000.0,1670,0,0,0,3315,0
725000.0,2630,0,0,0,7505,0
345000.0,1480,770,0,0,7412,0
206000.0,1320,0,0,0,7000,0
2027000.0,2540,1560,3,1979,22798,0
2475000.0,3060,1280,3,0,4947,0
1728000.0,1850,1850,0,1992,20570,0
580000.0,1540,1160,0,0,10875,0
430000.0,980,0,0,1983,7200,0
720000.0,2110,540,0,2000,11520,0
824000.0,2800,870,1,2000,4000,0
936000.0,1480,1480,2,0,12420,0
535000.0,3070,0,0,0,7201,0
286800.0,1413,0,0,0,3600,0
350000.0,1260,0,0,0,1347,0
345000.0,1680,0,0,0,2229,0
435000.0,1080,150,0,0,1238,0
1555000.0,2960,1400,3,0,6240,0
1325000.0,4420,0,0,1923,16526,0
461000.0,1980,790,0,0,6278,0
770000.0,2910,0,0,2009,10204,0
1384000.0,2690,1600,3,0,12103,0
330000.0,1600,0,0,0,26977,0
322500.0,1820,0,0,0,6753,0
1600000.0,6050,0,3,0,230652,0
475000.0,1230,470,0,2004,8432,0
250275.0,790,0,0,1982,11234,0
274500.0,1320,400,0,0,9000,0
284950.0,990,0,0,0,10723,0
264950.0,1050,720,0,0,9011,0
242000.0,1260,0,0,0,8092,0
913000.0,3640,0,0,0,10576,0
555000.0,1120,920,0,0,6000,0
711000.0,990,990,0,1985,10800,0
403500.0,2410,1190,0,0,17300,0
975000.0,2680,1590,0,0,43386,0
253779.0,1430,600,0,2012,9600,0
384400.0,1689,0,0,0,1388,0
646000.0,1650,1220,0,0,4461,0
415000.0,1270,0,0,2014,4800,0
764000.0,2790,0,0,0,7938,0
507000.0,3030,820,2,0,16249,0
545500.0,1360,200,0,0,9361,0
450000.0,760,420,0,0,4080,0
264000.0,1080,740,0,0,8118,0
650000.0,1260,0,0,2003,4500,0
365000.0,1680,960,0,0,6715,0
343566.0,1100,0,0,2005,4200,0
375000.0,1950,0,0,0,6871,0
295000.0,1380,0,0,0,8682,0
325000.0,1280,920,0,0,7000,0
265000.0,1050,1000,0,2008,7100,0
562000.0,2795,0,0,0,15101,0
540000.0,2050,0,0,0,34222,0
4489000.0,6430,0,0,0,27517,0
279950.0,1460,690,0,0,7171,0
540000.0,1420,550,0,0,8200,0
310000.0,1740,920,0,2001,12672,0
190000.0,720,0,0,1996,4800,0
440000.0,2410,0,0,0,4780,0
1400000.0,1790,230,3,1999,5500,0
230000.0,1080,0,0,2004,9435,0
455000.0,1180,0,0,2013,14292,0
175000.0,660,0,0,0,5000,0
650000.0,1620,1300,0,0,9370,0
3000000.0,3850,1000,4,0,12445,1
192500.0,1080,0,0,2005,8580,0
239950.0,1170,500,0,0,6900,0
175000.0,1120,250,0,0,5080,0
850000.0,2350,1100,0,0,28324,0
410000.0,1820,150,0,2004,10500,0
570000.0,2290,0,0,0,6738,0
469000.0,1140,1100,0,1963,7543,0
559000.0,1060,180,1,0,6400,0
739888.0,1690,730,4,0,43177,0
568450.0,3260,0,0,0,58806,0
240000.0,670,0,0,1999,10920,0
574950.0,3160,0,0,0,10000,0
180000.0,1990,0,0,2011,6350,0
1160000.0,3360,1320,0,0,9700,0
300000.0,1700,0,0,0,3575,0
630000.0,2807,0,0,0,9430,0
507000.0,1170,600,0,0,9375,0
287500.0,1590,980,0,0,9000,0
688000.0,3450,0,0,2009,16200,0
424000.0,1170,500,0,2002,7700,0
400000.0,950,100,0,0,6150,0
620000.0,1910,0,0,2000,7683,0
300000.0,910,0,0,0,7700,0
615000.0,2480,0,0,0,12070,0
206000.0,1820,0,0,2000,8867,0
515500.0,2920,0,0,0,7700,0
554000.0,1170,700,0,2001,11411,0
825000.0,3810,0,0,2013,9792,0
855000.0,1800,390,0,0,4080,0
315000.0,1730,0,0,0,6368,0
299000.0,1110,1110,0,0,9360,0
650000.0,1320,0,0,1994,8114,0
465000.0,860,650,2,2011,4800,0
535000.0,2120,0,0,0,4080,0
564000.0,1690,0,0,2003,4500,0
515000.0,1040,320,0,0,1419,0
580000.0,3250,0,0,0,5000,0
309000.0,1220,270,0,0,1294,0
536751.0,1930,0,0,1923,6360,0
415000.0,2020,0,0,0,5501,0
267000.0,1584,0,0,1912,2800,0
820000.0,3170,0,0,0,8523,0
1399950.0,3870,0,0,0,10046,0
485000.0,1410,20,0,0,923,0
482000.0,1380,0,0,0,1120,0
535000.0,2610,0,0,0,4595,0
690000.0,1540,0,0,1923,1428,0
576000.0,970,970,0,0,9000,0
378750.0,1260,900,0,2011,3000,0
269900.0,1530,0,0,0,8750,0
210000.0,1440,0,0,2009,7210,0
429900.0,2640,0,0,2000,8625,0
1525000.0,2350,1270,3,0,5131,0
360000.0,2850,0,0,2003,4650,0
405000.0,1260,0,0,1988,4377,0
450000.0,1610,0,0,2005,11200,0
703000.0,1360,0,0,2008,5980,0
661000.0,2496,0,0,2006,8058,0
580000.0,2160,0,0,2010,9593,0
464000.0,1320,0,0,2005,3625,0
945000.0,2540,0,0,2003,7089,0
659500.0,1870,750,0,0,18362,0
200000.0,1140,0,0,2012,8340,0
280000.0,1790,0,0,0,42399,0
1325000.0,2440,0,0,0,3600,0
346150.0,1480,660,0,0,7200,0
197500.0,1330,0,0,0,5412,0
799000.0,2590,0,0,0,7910,0
1309500.0,3600,1150,2,0,13912,0
350000.0,850,770,0,0,9205,0
720000.0,2440,0,0,2000,34290,0
519000.0,1270,750,0,0,10744,0
590300.0,1470,0,0,0,7200,0
2200000.0,4050,1940,4,0,10450,1
410000.0,1320,1200,0,0,9324,0
437000.0,1440,0,0,0,4225,0
221000.0,1140,500,0,0,7350,0
380000.0,1090,1060,0,2008,20181,0
506000.0,1150,420,0,0,8210,0
395000.0,1430,550,0,0,10350,0
285000.0,1210,0,0,0,4731,0
311000.0,1070,830,0,0,3000,0
520000.0,1940,0,0,0,219527,0
435000.0,1310,0,0,0,8065,0
120000.0,990,0,0,0,39964,0
1440000.0,2760,1110,0,0,3819,0
186000.0,920,420,0,1993,4320,0
756000.0,1080,1080,0,0,5600,0
248000.0,1040,1040,0,2005,13510,0
287000.0,1300,0,0,0,11374,0
510000.0,2610,0,0,2006,8031,0
249000.0,1050,0,0,0,8498,0
340000.0,2480,0,0,2003,6112,0
399888.0,1320,500,0,0,8255,0
